"","lat","lng"
"830",37.493806,127.014696
"831",37.53808,126.89427
"832",37.4842454,127.0107987
"833",37.4766584,126.9867021
"834",37.477517,127.00634
"835",37.4859615,126.9893318
"836",37.469023,126.9880312
"837",37.4583269,127.0222307
"838",37.4582988,127.0558254
"839",37.4555981,127.0675996
"840",37.456305,127.062423
"841",37.46434,126.98852
"842",37.5352231,126.8919564
"843",37.4995082,126.9992052
"844",37.487784,127.026218
"845",37.4846028,127.037346
"846",37.4757138,127.0462154
"847",37.48543,127.01616
"848",37.502377,127.020384
"849",37.4856845,127.0280225
"850",37.52663,126.89699
"851",37.505572,127.024257
"852",37.511206,127.021728
"853",37.5125124,127.0360775
"854",37.488533,127.052087
"855",37.526063,127.028674
"856",37.5292071,127.0383814
"857",37.5293182,127.0356038
"858",37.5191066,127.0520336
"859",37.5244828,126.8915347
"860",37.5231998,127.0486655
"861",37.517672,127.042776
"862",37.519786,127.05465
"863",37.5252634,127.0525468
"864",37.5223939,127.0510542
"865",37.514221,127.060266
"866",37.5157828,127.0657303
"867",37.5145148,127.0552968
"868",37.506962,127.057775
"869",37.5257048,126.8877295
"870",37.496683,127.070549
"871",37.508861,127.063149
"872",37.5020404,127.0676173
"873",37.5002945,127.0665461
"874",37.4986557,127.0593246
"875",37.5028201,127.0591274
"876",37.4895174,127.0316054
"877",37.5033786,127.0428441
"878",37.5152033,127.1065767
"879",37.528574,126.8915276
"880",37.4921488,127.0393715
"881",37.497839,127.0442979
"882",37.50418,127.04902
"883",37.4994914,127.0610527
"884",37.48672,127.04665
"885",37.4951837,127.0472148
"886",37.491355,127.072718
"887",37.4830668,127.0540463
"888",37.5005076,126.9063157
"889",37.483869,127.084032
"890",37.4948092,127.0792993
"891",37.4730504,127.1020025
"892",37.4632328,127.1032368
"893",37.5193749,127.0351875
"894",37.507349,127.0568246
"895",37.50402,127.036129
"896",37.50493,126.9102279
"897",37.4972705,127.0502289
"898",37.4835336,127.0887371
"899",37.5183709,127.034412
"900",37.51692,127.04107
"901",37.51968,127.05685
"902",37.5126188,127.0574169
"903",37.5148554,127.033969
"904",37.5018009,127.0422953
"905",37.4825481,127.0544891
"906",37.4743815,127.0497913
"907",37.5168132,126.8948773
"908",37.4882371,127.0392707
"909",37.526152,127.028504
"910",37.5205636,127.0229273
"911",37.5190034,127.0274837
"912",37.521227,127.031795
"913",37.4886566,127.0407712
"914",37.5052936,127.0528528
"915",37.4972644,126.9145332
"916",37.496208,127.052883
"917",37.5149033,127.0349377
"918",37.494569,127.063446
"919",37.489167,127.066502
"920",37.4874685,127.1013245
"921",37.486936,127.102409
"922",37.5270659,126.9014899
"923",37.5115984,127.0494919
"924",37.507323,127.033903
"925",37.5012147,127.0498235
"926",37.466266,127.1167873
"927",37.465772,127.108563
"928",37.5142501,127.0318255
"929",37.472441,127.098004
"930",37.5159254,127.0520605
"931",37.4867128,127.0656299
"932",37.5255326,126.9030595
"933",37.4812032,127.0644888
"934",37.4791582,127.0647135
"935",37.4691667,127.0572222
"936",37.4719896,127.051234
"937",37.482743,127.060295
"938",37.4850739,127.0515758
"939",37.5081914,127.0395701
"940",37.517989,126.894808
"941",37.4859079,127.08221
"942",37.4881693,127.0760625
"943",37.491355,127.072718
"944",37.5222155,127.0527444
"945",37.4999072,127.0373932
"946",37.478345,127.113784
"947",37.492156,127.0309387
"948",37.505152,126.899673
"949",37.4995811,127.0338292
"950",37.4733605,127.1128919
"951",37.4918237,127.0880165
"952",37.5108129,126.9113075
"953",37.5268333,126.8919126
"954",37.5294269,126.9050055
"955",37.5236499,126.9048945
"956",37.53356,126.90206
"957",37.5307882,126.9239203
"958",37.5244424,126.9358943
"959",37.508402,126.9229765
"960",37.451243,127.058101
"961",37.4918657,127.0091612
